product_link,badge,ingredient,brand,country,rating,count,recommend
https://www.ocado.com/products/dove-derma-spa-summer-revived-fair-to-medium-gradual-self-tan-293795011,NA,"‎Ingredients:Aqua, Glycerin, Isopropyl Palmitate, Stearic Acid, Dihydroxyacetone, Dimethicone, Glycol Stearate, PEG-100 Stearate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Glyceryl Stearate, Caprylyl Glycol, Sodium Hydroxypropyl Starch Phosphate, Phenoxyethanol, Isohexadecane, Parfum, Cetyl Alcohol, Citric Acid, Polysorbate 60, Dimethiconol, Disodium EDTA, Stearamide AMP, Sorbitan Isostearate, Caramel, Maltodextrin, Hydroxystearic Acid, Palmitic Acid, Sodium Chloride, Sodium Sulfate, Alpha-Isomethyl Ionone, Benzyl Alcohol, Citronellol, Coumarin, Geraniol, Hexyl Cinnamal, Limonene, Linalool, CI 16255, CI 47005",Dove,Germany,3.9,33,79
https://www.ocado.com/products/e45-rich-24h-moisturiser-lotion-for-dry-skin-pump-421464011,NA,"Aqua, Glycerin, Paraffinum Liquidum, Sodium Gluconate, Dimethicone, Niacinamide, Cetearyl Alcohol, Oryza Sativa Starch, Glyceryl Stearate, Phenoxyethanol, PEG-40 Stearate, Ceteareth-20, Tocopherol Acetate, Xanthan Gum, Ethylhexylglycerin, Oenothera Biennis Oil, Magnesium Aluminium Silicate, Citric Acid, Tocopherol, Ascorbyl Palmitate, Titanium Dioxide",E45,NA,4.0,3,67
https://www.ocado.com/products/glo-bamboo-incontinence-pads-for-sensitive-bladder-normal-502485011,Suitable for vegetarians,NA,Glo,NA,3.8,45,83
https://www.ocado.com/products/john-frieda-colour-protecting-moisturising-shampoo-brilliant-brunette-370780011,NA,"Aqua, Sodium Laureth Sulfate, Glycerin, Cocamidopropyl Betaine, Coco-Glucoside Glycol Distearate, Cetyl Alcohol, Sodium Lauryl Sulfate, Parfum, Lauric Acid, Polyquaternium-10, Sodium Chloride, PPG-9, Dimethicone, Benzyl Alcohol, Caramel, Hydroxycetyl Hydroxyethyl Dimonium Chloride, Disodium EDTA, Malic Acid, PEG-12 Dimethicone, Glycine, Prunus Amygdalus Dulcis Oil, Pearl Powder, Stearoxypropyl Dimethylamine, C14-28 Isoalkyl Acid, Laureth-4, Laureth-23, C14-28 Alkyl Acid, Methylchloroisothiazolinone, Stearyl Alcohol, Methylisothiazolinone, Sodium Hydroxide, Limonene, Butylphenyl Methylpropional, Hydroxycitronellal",John Frieda,EU,NA,NA,NA
https://www.ocado.com/products/john-frieda-frizz-ease-dream-curls-air-dry-waves-styling-foam-274733011,NA,"Aqua, Cocamidopropyl Betaine, Silicone Quaternium-16/Glycidoxy Dimethicone Crosspolymer, Polysorbate 20, Coco-Glucoside, VP/Methacrylamide/Vinyl Imidazole Copolymer, Undeceth-11, Undeceth-5, Polyquaternium-72, Parfum, Propylene Glycol, Disodium EDTA, Caprylhydroxamic Acid, Malic Acid, Benzyl Alcohol, Methylpropanediol, Acetic Acid, Rosa Canina Fruit Oil, Phenylpropanol, Propanediol, Caprylyl Glycol, Sodium Hydroxide, Tocopherol, Phenoxyethanol, Sodium Benzoate, Benzyl Salicylate, Hexyl Cinnamal, LinaloolDietary InformationSuitable for Vegans; Not Tested on Animals",John Frieda,Germany,3.5,8,63
https://www.ocado.com/products/l-oreal-hairspray-elnett-care-for-dry-damaged-hair-strong-hold-argan-shine-280943011,NA,"1157867 C, Alcohol Denat., Dimethyl Ether, Aqua / Water, Polyurethane-6, Hydroxycitronellal, Argania Spinosa Kernel Oil, Dimethicone, Limonene, Linalool, Benzyl Alcohol, Benzyl Benzoate, Alpha-Isomethyl Ionone, Geraniol, Citronellol, Coumarin, Glycerin, Amyl Cinnamal, Parfum / Fragrance, (F.I.L. C240456/1)",L'Oréal Paris,France,4.7,3,100
https://www.ocado.com/products/l-oreal-paris-hyaluronic-acid-make-up-remover-572241011,NA,"Aqua / Water, Isododecane, Isopropyl Palmitate, C15-19 Alkane, Potassium Phosphate, Sodium Chloride, Hexylene Glycol, Dipotassium Phosphate, Disodium EDTA, Polyaminopropyl Biguanide, Octyldodecanol, Octyldodecyl Xyloside, Arginine, Citric Acid, Sodium Hyaluronate, CI 60725 / Violet 2, (F.I.L. Z286323/1)",L'Oreal Paris,Poland,NA,NA,NA
https://www.ocado.com/products/m-s-natures-ingredients-hand-cream-coconut-almond-531411011,NA,Aqua ∙ Cetearyl Alcohol ∙ Stearic Acid ∙ Paraffinum Liquidum ∙ Ceteareth-20 ∙ Glyceryl Stearate ∙ PEG-100 Stearate ∙ Sorbitol ∙ Parfum ∙ Polysorbate 20 ∙ Carbomer ∙ Propylene Glycol ∙ Cocos Nucifera (Coconut) Fruit Extract ∙ Prunus Amygdalus Dulcis (Sweet Almond) Seed Extract ∙ Disodium EDTA ∙ Sodium Hydroxide ∙ Benzyl Alcohol ∙ Coumarin ∙ Phenoxyethanol ∙ Methylparaben ∙ Propylparaben.Product detailsSpecificationsThis product has not been tested on animals,M&S,NA,NA,NA,NA
https://www.ocado.com/products/natures-aid-echineeze-echinacea-70mg-tablets-252047011,Suitable for vegetarians,Each tablet contains 70mg of dry ethanolic extract equivalent to 460 – 530mg Echinacea purpurea root. It also contains other non-active ingredients. These ingredients are: Herbal extract: Maltodextrin; Silica colloidal hydrated. Tablet core: Calcium hydrogen phosphate dihydrate; Cellulose microcrystalline; Silica colloidal hydrated; Crosscarmellose sodium andMagnesium stearate.Dietary InformationSuitable for Vegetarians & Vegans.,Natures Aid,NA,5.0,3,100
https://www.ocado.com/products/natures-aid-turmeric-8200mg-421395011,Suitable for vegetarians,"Turmeric Root Extract, Turmeric Whole Herb Prep, Vegetable Capsule Shell (Cellulose)Dietary InformationThis product is Free from: Artificial Flavours, Colours & Preservatives, Lactose, Yeast & Gluten.  Suitable for vegetarians and vegans.",Natures Aid,United Kingdom,NA,NA,NA
