product_link,badge,ingredient,brand,country,rating,count,recommend
https://www.ocado.com/products/moy-park-2-garlic-chicken-kievs-98832011,Suitable for freezing,"Chicken (54%), Breadcrumb (Fortified Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Yeast, Salt), Water, Margarine (Palm Oil, Rapeseed Oil, Water, Emulsifier: Mono- and Di-Glycerides of Fatty Acids, Sunflower Oil, Colour: Beta-Carotene), Unsalted Butter (Milk), Fortified Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Rapeseed Oil, Garlic Purée, Parsley, Salt, Paprika Powder, Concentrated Vinegar Powder, Concentrated Lemon Juice, Black Pepper, Garlic Extract, Sunflower Oil, Rosemary ExtractDietary InformationMay Contain Yeast",Moy Park,"UK, EU",3.2,120,60
https://www.ocado.com/products/starbucks-latte-macchiato-coffee-pods-by-nescafe-dolce-gusto-457855011,NA,"Whole Milk Powder (90%), Sugar (10%)Allergen InformationContains Milk, May Contain SoyaAllergy InformationMay contain Soya.",Dolce Gusto,NA,3.1,12,34
https://www.ocado.com/products/daylesford-organic-grape-juice-50212011,Organic,Grape Juice (100%),DAYLESFORD ORGANIC,France,3.8,17,71
https://www.ocado.com/products/president-creme-de-brie-cheese-spread-86245011,NA,"President Brie Cheese (55%) (Milk), Reconstituted Skimmed Milk, Butter (Milk), Milk Proteins, Emulsifying Salts (E339, E452), Thickeners (Xanthan Gum, Carob Seeds Flour), Preservative (Potassium Sorbate)Allergen InformationContains MilkDietary InformationContains Milk",President,France,3.6,101,60
https://www.ocado.com/products/the-jolly-hog-little-porker-chipolata-sausages-298605011,Suitable for freezing,"British Outdoor Bred, RSPCA Assured Pork (84%), Water, Gluten Free Breadcrumb (Rice Flour, Water, Dextrose Monohydrate, Vegetable Fibre, Salt, Mono and Di- Glycerides of Fatty Acids, Caramelised Sugar Syrup, Paprika Extract), Salt, Rubbed Sage, Spices (Black Pepper, White Pepper), Stabiliser (Diphosphates), Preservative (Sodium Metabisulphite), Antioxidant (Ascorbic Acid), Filled into natural Sheep casingsAllergen InformationContains Sulphur Dioxide/SulphitesDietary InformationGluten free",Jolly Hog,United Kingdom,4.2,68,80
https://www.ocado.com/products/m-s-montagnolo-affine-553683011,NA,NA,M&S,Germany,4.8,19,85
https://www.ocado.com/products/birchall-darjeeling-15-prism-tea-bags-520328011,Suitable for vegetarians,"Black Tea from Darjeeling, India (100%)",Birchall Tea,NA,3.8,31,75
https://www.ocado.com/products/bio-me-original-gut-loving-prebiotic-yoghurt-564660011,NA,"Yoghurt (Milk) Fermented with 18 Different Live and Active Cultures, Chicory Root FibreAllergen InformationContains MilkDietary InformationSuitable for Vegetarians; No Added Sugar",Bio & Me,United Kingdom,4.5,12,92
https://www.ocado.com/products/robinsons-real-fruit-peach-mango-564173011,Suitable for vegetarians,"Water, Fruit Juices from Concentrate (Peach 6%, Mango 3%), Acid (Citric Acid), Natural Peach Flavouring with other Natural Flavourings, Acidity Regulator (Sodium Citrate), Natural Colour (Carotenes), Carrot and Apple Concentrate, Antioxidant (Ascorbic Acid), Sweeteners (Sucralose, Acesulfame K), Stabiliser (Cellulose Gum)Dietary InformationSuitable for Vegetarians; Suitable for Vegans; No Added Sugar",Robinsons,NA,2.5,4,75
https://www.ocado.com/products/ruby-plain-madras-poppadums-43116011,NA,"Urad Flour, Rice Flour, Salt, Vegetable Oil, Sodium BicarbonateAllergen InformationMay contain gluten ",Ruby,India,4.6,139,92
https://www.ocado.com/products/chateau-leoube-sparkling-de-leoube-rose-brut-nature-daylesford-organic-359155011,Organic,NA,DAYLESFORD ORGANIC,NA,5.0,1,100
https://www.ocado.com/products/valsoia-sweetened-soya-milk-light-309819011,Suitable for vegetarians,"Water, Soya Beans (4.7%), Cane Sugar, Vegetable Fibre (Inulin) (0.55%), Calcium Phosphate, Sea Salt, Stabiliser: Gellan Gum, Flavourings, Vitamins: Riboflavin (B2)-B12-D2Allergen InformationContains SoyaDietary InformationSuitable for Vegans; Low Fat; Gluten free",Valsoia,NA,3.7,30,67
https://www.ocado.com/products/twinings-inner-clarity-lemon-balm-and-camomile-tea-with-tulsi-557740011,Suitable for vegetarians,"Camomile* (55%), Lemon Balm* (15%), Tulsi* (8%), Natural Lemon Flavouring with other Natural Flavourings (7%), Lemon Peel* (5%), Elderflower*, Natural Lemongrass Flavouring, Natural Flavouring, *All our herbs are gently steamed, the process is gentle to protect their delicate tasteDietary InformationSuitable for Vegans",Twinings,NA,4.5,24,92
https://www.ocado.com/products/the-cultured-collective-turmeric-ginger-kimchi-411273011,Suitable for vegetarians,"Chinese Leaf Cabbage, Water, Mooli, Spring Onion, Onion, Carrot, Garlic, Ginger (2.6%), Chilli Flakes, Sea Salt, Sugar, Glutinous Rice Flour, Turmeric (0.3%), Cayenne Pepper, Black PepperAllergen InformationContains SoyaDietary InformationSuitable for Vegans; Gluten free",The Cultured Collective,Switzerland,4.2,83,80
https://www.ocado.com/products/itsu-chicken-gyoza-with-dipping-pot-562418011,Suitable for the microwave,"Gyoza: Gyoza Filling: Chicken (Thigh & Skin) (37%), Cabbage, White Onion, Spring Onion (5%), Soy Sauce (Water, Soya Beans, Wheat, Salt), Ginger, Yeast Extract, Garlic, Chicken Stock (Water, Chicken, Salt), Sesame Oil, Textured Soya Protein, Sugar, Salt, Water, Black Pepper, Turmeric, Gyoza Skin: Wheat Flour, Water, Tapioca Starch, Wheat Gluten, Rapeseed Oil, Salt, Turmeric, Ponzu Sauce (14%): Soy Sauce (Water, Soya Beans, Wheat, Salt, Alcohol), Rice Vinegar, Sugar, Water, Glucose Syrup, Mirin (Fermented Rice, Water, Maltose, Alcohol), Alcohol, Apple Puree, Salt, Ginger Puree, Garlic Puree, Konbu Extract (Water, Seaweed, Salt), White PepperAllergen InformationMay Contain Nuts, May Contain Peanuts, Contains Sesame, Contains Soya, Contains WheatAllergy InformationMay contain Nuts & Peanuts.",Itsu,NA,4.5,58,85
https://www.ocado.com/products/jack-links-original-beef-jerky-549025011,NA,"Beef, Sugar, Sea Salt, Dried Soy Sauce [(Wheat, Soybeans, Salt), Maltodextrin], Hydrolysed Corn Protein, Yeast Extract, Curing Salt (Salt, Preservative (Sodium Nitrite)), Garlic Powder, Onion Powder, Antioxidant (Extract of Rosemary), Acidity Regulator (Citric Acid), Flavourings, Pineapple Powder, It takes 186 g of Beef for 100 g of Beef JerkyAllergen InformationContains Soya, Contains WheatDietary InformationHalal",Jack Link,Brazil,3.5,64,57
https://www.ocado.com/products/roastworks-kenya-ground-coffee-466929011,Suitable for vegetarians,100% Arabica Coffee,Roastworks,"Kenya, United Kingdom",4.0,39,77
https://www.ocado.com/products/leerdammer-light-dutch-cheese-slices-27771011,Suitable for vegetarians,"Milk, Salt, Lactic Fragments, Vegetarian RennetAllergen InformationContains MilkDietary InformationSuitable for Vegetarians",Leerdammer,Netherlands,4.2,46,79
https://www.ocado.com/products/m-s-four-cheese-sauce-527973011,"Suitable for freezing, Suitable for the microwave","Whole Milk, Water, Single Cream (Milk) (10%), Grana Padano Cheese (9%) (Grana Padano Cheese (Milk), Preservative: Lysozyme (Egg)), Provolone Cheese (Milk) (6%), Pecorino Cheese (Milk) (2%), Cornflour, Mascarpone Cheese (Milk) (1%), Salt, Dried Mustard, Potato Starch, Ground White Pepper, Turmeric, Ground PimentoesAllergen InformationContains Eggs, Contains Milk, Contains Mustard",M&S,"Italy, UK",3.5,2,50
https://www.ocado.com/products/m-s-4-scottish-salmon-fillets-skin-on-505278011,Suitable for freezing,NA,M&S,NA,4.0,36,78
https://www.ocado.com/products/fitzgeralds-round-multiseed-cereal-pitta-561700011,"Suitable for freezing, Suitable for the microwave, Suitable for vegetarians","Wholemeal Wheat Flour, Water, Multigrain Mix (14%) [Whole Grain Rye Flour, Spelt Flakes, Oat Flakes, Millet, Sunflower Seed, Flax Seed, Quinoa, Chia, Rye Flour], Yeast, SaltAllergen InformationContains Oats, Contains Rye, Contains WheatDietary InformationSuitable for Vegetarians; No Added Sugar",Fitzgeralds,NA,5.0,4,100
https://www.ocado.com/products/kenco-duo-cappuccino-instant-coffee-487229011,Suitable for vegetarians,"Skimmed Milk Powder (37%), Sugar, Maltodextrin, Fully Hydrogenated Coconut Oil, Instant Coffee (11.8%), Modified Starch, Anti-Caking Agent (E551), Roast and Ground Coffee (0.6%), Stabiliser (E339), FlavouringsAllergen InformationContains MilkDietary InformationSuitable for Vegetarians",Kenco,NA,4.0,20,80
https://www.ocado.com/products/schweppes-elderflower-tonic-552943011,Suitable for vegetarians,"Carbonated Water, Citric Acid, Acidity Regulator (Sodium Citrate), Natural Flavourings including Quinine, Sweeteners (Aspartame, Acesulfame K), Preservative (Potassium Sorbate)",Schweppes,NA,3.9,23,74
https://www.ocado.com/products/slimfast-cafe-latte-milkshake-297695011,Suitable for vegetarians,"Skimmed Milk (78%), Coffee (14%), Maltodextrin, Milk Proteins, Corn Oil, Flavourings, Thickener (Acacia Gum), Stabilisers (Cellulose Gel, Cellulose Gum, Carrageenan), Vitamins and Minerals (Magnesium Citrate, Potassium Phosphate, Ferric Pyrophosphate, Vitamin E, Niacin, Vitamin A, Sodium Selenite, Zinc Oxide, Copper Gluconate, Manganese Sulphate, Pantothenic Acid, Biotin, Vitamin D, Folic Acid, Vitamin K, Vitamin B6, Vitamin B1), Emulsifier (Mono and Diglycerides of Fatty Acids), Antioxidant (Sodium Ascorbate), Cocoa Powder, Sweetener (Sucralose)Allergen InformationContains MilkDietary InformationNo Added Sugar",Slim-Fast,NA,3.5,6,67
https://www.ocado.com/products/monin-sugar-free-caramel-syrup-563810011,Suitable for vegetarians,"Water, bulking agent: polydextrose, natural flavouring, thickener: cellulose gum, sweeteners: sucralose, acesulfame K, acid: tartaric acid (L(+)-), colour: E150a, preservatives: potassium sorbate, sodium benzoate.",Monin,France,4.7,3,100
https://www.ocado.com/products/m-s-british-crispy-breaded-chicken-breast-fillets-519801011,Suitable for freezing,"Chicken Breast (71%), Wheatflour contains Gluten (with Wheatflour, Calcium Carbonate, Iron, Niacin, Thiamin), Rapeseed Oil, Water, Durum Wheat Semolina (contains Gluten), Rice Flour, Wheat Gluten, Salt, Wheat Starch (contains Gluten), Wheat Protein (contains Gluten), Chicken Stock (Water, Chicken Bones, Salt, Chicken Fat), Yeast, Vinegar, Concentrated Lemon Juice, Yeast Extract Sugar, Dried Onions, Dried Garlic, Ground White Pepper, Dried SageAllergen InformationContains Cereals Containing Gluten, Contains Wheat",M&S,UK,3.9,10,70
https://www.ocado.com/products/lye-cross-farm-organic-mild-cheddar-299229011,"Organic, Suitable for vegetarians","Milk, Permitted Non Organic Ingredients: Salt, Rennet, Starter CultureAllergen InformationContains MilkDietary InformationSuitable for Vegetarians; Organic",Lye Cross Farm,NA,2.8,31,36
https://www.ocado.com/products/pip-organic-cloudy-apple-cold-pressed-juice-53368011,"Organic, Suitable for vegetarians",Nothing but the Juice from Organic Apples (100%) with added Antioxidant Ascorbic Acid (which is Vitamin C)Dietary InformationOrganic,Pip Organic,EU,4.3,15,87
https://www.ocado.com/products/lo-bros-organic-kombucha-living-soda-ginger-beer-445224011,"Organic, Suitable for vegetarians","Kombucha* (96%) (Filtered Water, Kombucha Culture*, Raw Sugar*, Green Tea*, Oolong Tea*), Apple Cider Vinegar* (2%), Sweetener* (Naturally Fermented Glucose [Erythritol]), Natural Flavours (Ginger, Hops, Chilli), Living Cultures, *Certified Organic IngredientDietary InformationSuitable for Vegans; Organic",Lo Bros,United Kingdom,3.6,69,69
https://www.ocado.com/products/fentimans-light-sparkling-raspberry-492019011,Suitable for vegetarians,"Carbonated Water, Sugar, Fructose, Raspberry Juice from Concentrate (6%), Clarified Lemon Juice from Concentrate, Fermented Ginger Root Extract (Water, Glucose Syrup, Ginger Root, Pear Juice Concentrate, Yeast), Pear Juice Concentrate, Stabiliser: Pectin, Acid: Citric Acid, Natural Flavourings, Colouring Food (Concentrate of Chokeberry, Elderberry, Apple), Sweetener: Steviol Glycosides, Herbal Infusions (Speedwell, Juniper)Allergen InformationFree From Gluten",Fentimans,United Kingdom,4.3,35,83
https://www.ocado.com/products/mowi-organic-smoked-salmon-slices-576903011,"Suitable for freezing, Organic","Scottish Salmon (Salmo salar) (Fish) (97%), Sea Salt†, †Permitted non organic ingredientAllergen InformationContains FishDietary InformationOrganic",Mowi,UK,3.8,6,67
https://www.ocado.com/products/gail-s-currant-sour-cherry-sourdough-loaf-401271011,"Suitable for freezing, Suitable for vegetarians","Wheat Flour (with Calcium, Iron, Niacin, Thiamine), Water, Currants (16%) (Currants, Sunflower Oil), Dried Cherries (4%) (Cherries, Sugar, Sunflower Oil), Wholemeal Wheat Flour, Rye Flour, Sugar, Sea Salt, Spelt Flour (Wheat)Allergen InformationContains Rye, Contains WheatMay Contain Nuts, Sesame, Soya, Milk and other Cereals containing Gluten.Allergy InformationMay contain of Nuts, Sesame, Milk, Egg, Soya",GAIL's,NA,3.4,112,59
https://www.ocado.com/products/folkington-s-elderflower-presse-554979011,Suitable for vegetarians,"Carbonated Natural Spring Water, Sugar, 3.6% Elderflower Extract, Lemon Juice (not from Concentrate)",Folkington's,NA,4.8,13,93
https://www.ocado.com/products/m-s-okra-518653011,Suitable for vegetarians,NA,M&S,NA,3.9,21,77
https://www.ocado.com/products/m-s-fairtrade-instant-latte-sachets-510246011,NA,"Lactose (Milk), Dried Skimmed Milk (33%), Coconut oil, Fairtrade Instant Coffee (8%), Glucose Syrup, Fairtrade Sugar, Acidity Regulator: E501, Stabiliser: E339, Salt, Maltodextrin, Flavouring, Coffee, sugar 41% (dry weight), Sugar may be mixed with Non-Certified Sugar on a mass balance basisAllergen InformationContains Milk",M&S,NA,3.7,3,67
https://www.ocado.com/products/evian-still-mineral-water-306827011,Suitable for vegetarians,NA,Evian,France,4.4,8,88
https://www.ocado.com/products/country-life-unsalted-british-butter-29627011,"Suitable for freezing, Suitable for vegetarians","Minimum 82% ButterfatAllergen InformationContains Lactose, Contains MilkAllergy InformationContains MilkDietary InformationSuitable for Vegetarians",Country Life,United Kingdom,3.5,22,64
https://www.ocado.com/products/warburtons-danish-light-white-bread-49126011,"Suitable for freezing, Suitable for vegetarians","Wheat Flour [with Calcium, Iron, Niacin (B3) and Thiamin (B1)], Water, Yeast, Salt, Dextrose, Emulsifiers: E472e, E471, Soya Flour, Preservative: Calcium Propionate, Flour Treatment Agents: Ascorbic Acid (Vitamin C), E920 (Vegetarian)Allergen InformationMay Contain Milk, May Contain Sesame, Contains Soya, Contains WheatAllergy InformationThis product is produced in a bakery which uses Milk and Sesame Seeds.Dietary InformationSuitable for Vegetarians; Suitable for Vegans; Kosher; Halal",Warburtons,NA,4.3,32,88
https://www.ocado.com/products/the-collective-raspberry-yoghurt-69852011,Suitable for vegetarians,"Live Yoghurt* (Milk) (86%), Raspberries (6%), Sugar, Honey, Cornflour, Natural Flavouring, Gelling Agent (Fruit Pectin), Natural Colour (Anthocyanins), *Contains Cultures: S. Thermophilus, L. Acidophilus, Bifidobacterium, L. CaseiAllergen InformationContains MilkAllergy InformationContains Pasteurised Cow's Milk.Dietary InformationSuitable for Vegetarians; Gluten free",The Collective,United Kingdom,4.8,66,94
https://www.ocado.com/products/voss-tangerine-lemongrass-flavoured-sparkling-water-glass-bottle-361941011,Suitable for vegetarians,"Voss™ Artesian Spring Water & All Natural Flavours, Carbon Dioxide and Sodium Bicarbonate added for flavour and balanceDietary InformationKosher",Voss,Norway,4.3,19,90
https://www.ocado.com/products/ocean-spray-cranberry-classic-juice-drink-11768011,NA,"Water, Cranberry Juice from Concentrate (27%), Sugar, Thickener (Pectin), Vitamin C, Vegetable and Fruit Concentrate (Carrot, Cranberry), Sweetener (Steviol Glycosides, a Sweetener from Natural Stevia Leaves), Natural FlavouringDietary InformationFree From Artificial Colours, Sweeteners, Flavours",Ocean Spray,UK,3.4,41,66
https://www.ocado.com/products/ufit-vanilla-25g-protein-milkshake-548484011,"Suitable for the microwave, Suitable for vegetarians","Skimmed Milk, Water, Milk Protein, Inulin, Oat Fibre (Gluten), Vitamin & Mineral Blend: (Vitamin C, Vitamin E, Selenium, Vitamin D2), Stabilisers: Gellan Gum, Carrageenan, Natural Flavouring, Acidity Regulator: Sodium Citrate, Salt, Sweetener: Sucralose, Colour: Beta-CaroteneAllergen InformationContains Cereals Containing Gluten, Contains Milk, Contains OatsDietary InformationSuitable for Vegetarians; No Added Sugar",UFit,EU,3.7,15,67
https://www.ocado.com/products/soreen-banana-loaf-bar-multipack-534416011,"Suitable for freezing, Suitable for vegetarians","Fortified Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)), Water, Sweetened Banana Flavoured Pieces (12%) (Fructose-Glucose Syrup, Concentrated Pear Purée, Concentrated Banana Purée, Humectant: Glycerol, Sugar, Wheat Fibre, Palm Fat, Gelling Agent: Pectin, Malic Acid, Natural Flavouring, Concentrated Lemon Juice), Banana Purée (9%), Sugar, Vegetable Fat (Rapeseed, Palm), Dextrose, Chicory Root Fibre, Salt, Yeast, Flavourings, Preservative: Calcium Propionate, Colour: LuteinAllergen InformationMay Contain Milk, Free From Nuts, May Contain Soya, Contains WheatAllergy InformationProduced in a factory which handles Soya and Milk ingredients.Dietary InformationSuitable for Vegetarians; Suitable for Vegans",Soreen,NA,3.8,13,77
https://www.ocado.com/products/m-s-6-ultimate-multi-grain-crumpets-511018011,"Suitable for freezing, Suitable for vegetarians","Water, Wheatflour contains Gluten (with Wheatflour, Calcium Carbonate, Iron, Niacin, Thiamin), Chicory Fibre, Wholemeal Wheatflour (contains Gluten), Pasteurised Rye Sourdough (5%) (Water, Rye Flour (contains Gluten), Yeast, Salt), Mixed Grains and Seeds (3%) (Rye (contains Gluten), Sunflower Seeds, Brown Linseed, Golden Linseed, Spelt (Wheat contains Gluten), Wheat (contains Gluten)), Dried Fermented Wheatflour (contains Gluten), Yeast (Yeast, Vitamin D Yeast), Raising Agent: E450, Sodium Bicarbonate, Sugar, Salt, Preservative: E202Allergen InformationContains Cereals Containing Gluten, Contains Rye, Contains WheatDietary InformationSuitable for Vegetarians",M&S,UK,4.3,84,78
https://www.ocado.com/products/naked-veg-proud-spicy-bean-burger-544821011,"Suitable for freezing, Suitable for vegetarians","Black Turtle Beans (15%), Red Kidney Beans (13%), Water, Red Pepper (12%), Sweetcorn (12%), Sunflower Oil, Onion, Pea Flakes, Thickener: Methyl Cellulose, Pea Protein, Tomato Puree, Vegetable Fibre, Green Jalapeno Chilli, Coriander, Lime Juice (from Concentrate), Sugar, Spices (Ancho Chilli, Smoked Paprika, Cumin, Black Pepper, Cayenne Chilli, Pimento), Cornflour, Flavourings, Salt, Sea Salt, Onion Powder, Garlic, Stabiliser: E401, Garlic Powder, Lemon Peel, Kibbled Chilli, Herbs (Thyme, Bay)Dietary InformationGluten free",Naked,United Kingdom,3.7,91,71
https://www.ocado.com/products/pepsi-max-caffeine-free-547042011,Suitable for vegetarians,"Carbonated Water, Colour (Caramel E150d), Sweeteners ( Aspartame, Acesulfame K), Acids (Phosphoric Acid, Citric Acid), Acidity Regulator (Sodium Citrate), FlavouringsDietary InformationNo Sugar",Pepsi,NA,4.4,50,84
https://www.ocado.com/products/union-organic-natural-spirit-wholebean-300701011,"Suitable for freezing, Organic, Suitable for vegetarians",NA,Union Hand-Roasted,NA,4.0,14,72
https://www.ocado.com/products/m-s-salad-onions-517974011,NA,NA,M&S,NA,3.3,130,58
